year,day_num,day,hours,AM,Temperature,Humidity,PM2.5,CO,NOx,Location,Aqi_PM,Aqi_CO,Aqi_NOx,PM2.5_prev_1,PM2.5_prev_2,CO_prev_1,CO_prev_2,NOx_prev_1,NOx_prev_2,TimeStamp
2021,12,5,05,1,16.9,77.0,317,0.53,0.0,Gulshan-e-Ravi,318,0,0,317,468,0,0,0,0,105198
2021,12,5,05,1,17.0,79.0,317,0.58,0.0,Gulshan-e-Ravi,318,0,0,317,442,0,0,0,0,105208
2021,12,5,05,1,16.0,79.0,317,0.57,0.0,Gulshan-e-Ravi,318,0,0,317,417,0,0,0,0,105218
2021,12,5,05,1,16.1,81.0,317,0.51,0.0,Gulshan-e-Ravi,318,0,0,317,392,0,0,0,0,105228
2021,12,5,05,1,16.6,81.0,318,0.51,0.0,Gulshan-e-Ravi,318,0,0,317,367,0,0,0,0,105239
2021,12,5,06,1,16.8,80.0,318,0.52,0.0,Gulshan-e-Ravi,318,0,0,317,342,0,0,0,0,105249
2021,12,5,06,1,16.7,80.0,318,0.54,0.0,Gulshan-e-Ravi,318,0,0,317,317,0,0,0,0,105259
2021,12,5,06,1,16.8,80.0,318,0.52,0.0,Gulshan-e-Ravi,318,0,0,317,317,0,0,0,0,105269
2021,12,5,06,1,16.3,80.0,318,0.51,0.0,Gulshan-e-Ravi,318,0,0,317,317,0,0,0,0,105279
2021,12,5,06,1,16.2,80.0,318,0.47,0.0,Gulshan-e-Ravi,319,0,0,318,317,0,0,0,0,105289
2021,12,5,06,1,16.0,81.0,318,0.45,0.0,Gulshan-e-Ravi,319,0,0,318,317,0,0,0,0,105299
2021,12,5,07,1,15.4,81.0,318,0.45,0.0,Gulshan-e-Ravi,319,0,0,318,317,0,0,0,0,105309
2021,12,5,07,1,15.8,82.0,318,0.45,0.0,Gulshan-e-Ravi,319,0,0,318,317,0,0,0,0,105319
2021,12,5,07,1,15.4,81.0,318,0.44,0.0,Gulshan-e-Ravi,319,0,0,318,317,0,0,0,0,105329
2021,12,5,07,1,16.0,80.0,318,0.48,0.0,Gulshan-e-Ravi,319,0,0,318,317,0,0,0,0,105339
2021,12,5,07,1,15.4,80.0,318,0.45,0.0,Gulshan-e-Ravi,319,0,0,318,318,0,0,0,0,105350
2021,12,5,08,1,16.5,79.0,318,0.51,0.0,Gulshan-e-Ravi,319,0,0,318,318,0,0,0,0,105360
2021,12,5,08,1,16.1,78.0,318,0.5,0.0,Gulshan-e-Ravi,319,0,0,318,318,0,0,0,0,105370
2021,12,5,08,1,16.6,78.0,318,0.59,0.0,Gulshan-e-Ravi,319,0,0,318,318,0,0,0,0,105380
2021,12,5,08,1,16.6,79.0,318,0.64,0.0,Gulshan-e-Ravi,319,0,0,318,318,0,0,0,0,105390
2021,12,5,08,1,16.8,78.0,318,0.6,0.0,Gulshan-e-Ravi,319,0,0,318,318,0,0,0,0,105400
2021,12,5,08,1,17.5,75.0,618,0.64,0.0,Gulshan-e-Ravi,353,0,0,368,318,0,0,0,0,105410
2021,12,5,09,1,17.5,75.0,618,0.81,0.0,Gulshan-e-Ravi,387,0,0,418,318,0,0,0,0,105420
2021,12,5,09,1,16.7,78.0,618,0.83,0.0,Gulshan-e-Ravi,421,0,0,468,318,0,0,0,0,105430
2021,12,5,09,1,16.6,81.0,618,0.68,0.0,Gulshan-e-Ravi,455,0,0,518,318,0,0,0,0,105440
2021,12,5,09,1,17.1,80.0,618,0.7,0.0,Gulshan-e-Ravi,489,0,0,568,318,0,0,0,0,105451
2021,12,5,09,1,17.8,77.0,618,0.81,0.0,Gulshan-e-Ravi,523,0,0,618,318,0,0,0,0,105461
2021,12,5,09,1,18.3,75.0,618,0.77,0.0,Gulshan-e-Ravi,523,0,0,618,368,0,0,0,0,105471
2021,12,5,09,1,18.3,75.0,749,0.71,0.0,Gulshan-e-Ravi,538,0,0,639,418,0,0,0,0,105477
2021,12,5,09,1,18.3,75.0,746,0.67,0.0,Gulshan-e-Ravi,553,0,0,661,468,0,0,0,0,105478
2021,12,5,10,1,19.1,74.0,746,0.77,0.0,Gulshan-e-Ravi,567,0,0,682,518,0,0,0,0,105488
2021,12,5,10,1,19.1,73.0,746,0.57,0.0,Gulshan-e-Ravi,581,0,0,703,568,0,0,0,0,105508
2021,12,5,10,1,19.9,72.0,746,0.6,0.0,Gulshan-e-Ravi,596,0,0,725,618,0,0,0,0,105518
2021,12,5,10,1,20.2,68.0,746,0.64,0.0,Gulshan-e-Ravi,610,0,0,746,618,0,0,0,0,105528
2021,12,5,10,1,21.3,63.0,746,0.58,0.0,Gulshan-e-Ravi,610,0,0,746,639,0,0,0,0,105538
2021,12,5,11,1,21.5,63.0,746,0.55,0.0,Gulshan-e-Ravi,610,0,0,746,661,0,0,0,0,105548
2021,12,5,11,1,22.3,62.0,746,0.58,0.0,Gulshan-e-Ravi,610,0,0,746,682,0,0,0,0,105558
2021,12,5,11,1,23.1,59.0,746,0.53,0.0,Gulshan-e-Ravi,610,0,0,746,703,0,0,0,0,105568
2021,12,5,11,1,23.3,58.0,746,0.55,0.0,Gulshan-e-Ravi,610,0,0,746,725,0,0,0,0,105579
2021,12,5,11,1,23.4,56.0,746,0.63,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105589
2021,12,5,11,1,24.8,55.0,746,0.63,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105599
2021,12,5,12,0,25.5,53.0,746,0.65,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105609
2021,12,5,12,0,25.2,54.0,746,0.57,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105619
2021,12,5,12,0,26.4,52.0,746,0.64,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105629
2021,12,5,12,0,31.6,42.0,746,0.61,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105639
2021,12,5,12,0,33.4,35.0,746,0.57,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105649
2021,12,5,12,0,34.0,35.0,746,0.53,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105659
2021,12,5,13,0,34.6,33.0,746,0.51,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105669
2021,12,5,13,0,33.7,33.0,746,0.51,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105679
2021,12,5,13,0,32.6,35.0,746,0.49,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105689
2021,12,5,13,0,31.7,36.0,746,0.48,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105700
2021,12,5,13,0,32.6,36.0,746,0.48,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105710
2021,12,5,14,0,33.2,34.0,746,0.5,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105720
2021,12,5,14,0,31.5,36.0,746,0.6,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105730
2021,12,5,14,0,27.6,44.0,746,0.5,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105740
2021,12,5,14,0,25.9,48.0,746,0.39,0.0,Gulshan-e-Ravi,610,0,0,746,746,0,0,0,0,105750
2021,12,5,14,0,25.9,48.0,459,0.75,0.0,Gulshan-e-Ravi,578,0,0,698,746,0,0,0,0,105760
2021,12,5,14,0,26.8,48.0,459,0.89,0.0,Gulshan-e-Ravi,545,0,0,650,746,0,0,0,0,105770
2021,12,5,15,0,26.8,48.0,459,0.96,0.0,Gulshan-e-Ravi,512,0,0,602,746,0,0,0,0,105780
2021,12,5,15,0,26.8,48.0,459,0.94,0.0,Gulshan-e-Ravi,480,0,0,554,746,0,0,0,0,105790
2021,12,5,15,0,26.9,48.0,459,0.95,0.0,Gulshan-e-Ravi,447,0,0,506,746,0,0,0,0,105801
2021,12,5,15,0,26.5,49.0,459,0.92,0.0,Gulshan-e-Ravi,415,0,0,459,746,0,0,0,0,105811
2021,12,5,15,0,26.4,50.0,459,0.82,0.0,Gulshan-e-Ravi,415,0,0,459,698,0,0,0,0,105821
2021,12,5,15,0,26.3,50.0,459,0.94,0.0,Gulshan-e-Ravi,415,0,0,459,650,0,0,0,0,105831
2021,12,5,16,0,26.4,49.0,459,0.84,0.0,Gulshan-e-Ravi,415,0,0,459,602,0,0,0,0,105841
2021,12,5,16,0,25.6,51.0,459,0.8,0.0,Gulshan-e-Ravi,415,0,0,459,554,0,0,0,0,105851
2021,12,5,16,0,25.4,52.0,459,0.87,0.0,Gulshan-e-Ravi,415,0,0,459,506,0,0,0,0,105861
2021,12,5,16,0,25.4,53.0,459,0.94,0.0,Gulshan-e-Ravi,415,0,0,459,459,0,0,0,0,105871
2021,12,5,16,0,25.4,53.0,459,0.8,0.0,Gulshan-e-Ravi,415,0,0,459,459,0,0,0,0,105881
2021,12,5,16,0,25.3,53.0,459,0.93,0.0,Gulshan-e-Ravi,415,0,0,459,459,0,0,0,0,105891
2021,12,5,17,0,25.2,53.0,459,0.87,0.0,Gulshan-e-Ravi,415,0,0,459,459,0,0,0,0,105901
2021,12,5,17,0,24.8,53.0,459,0.95,0.0,Gulshan-e-Ravi,415,0,0,459,459,0,0,0,0,105912
2021,12,5,17,0,24.6,54.0,459,1.06,0.0,Gulshan-e-Ravi,415,0,0,459,459,0,0,0,0,105922
2021,12,5,17,0,24.6,54.0,441,0.72,0.0,Gulshan-e-Ravi,413,0,0,456,459,0,0,0,0,105929
2021,12,5,17,0,24.3,57.0,441,0.45,0.0,Gulshan-e-Ravi,411,0,0,453,459,0,0,0,0,105939
2021,12,5,17,0,23.9,57.0,441,0.54,0.0,Gulshan-e-Ravi,409,0,0,450,459,0,0,0,0,105949
2021,12,5,17,0,23.5,59.0,441,0.65,0.0,Gulshan-e-Ravi,407,0,0,447,459,0,0,0,0,105959
2021,12,5,18,0,23.3,61.0,441,0.58,0.0,Gulshan-e-Ravi,405,0,0,444,459,0,0,0,0,105969
2021,12,5,18,0,23.1,61.0,441,0.6,0.0,Gulshan-e-Ravi,403,0,0,441,459,0,0,0,0,105979
2021,12,5,18,0,22.9,61.0,441,0.79,0.0,Gulshan-e-Ravi,403,0,0,441,456,0,0,0,0,105990
2021,12,5,18,0,23.5,62.0,441,0.63,0.0,Gulshan-e-Ravi,403,0,0,441,453,0,0,0,0,106000
2021,12,5,18,0,22.7,64.0,441,0.61,0.0,Gulshan-e-Ravi,403,0,0,441,450,0,0,0,0,106010
2021,12,5,19,0,22.6,64.0,441,0.57,0.0,Gulshan-e-Ravi,403,0,0,441,447,0,0,0,0,106020
2021,12,5,19,0,22.5,64.0,441,0.59,0.0,Gulshan-e-Ravi,403,0,0,441,444,0,0,0,0,106030
2021,12,5,19,0,22.4,66.0,441,0.59,0.0,Gulshan-e-Ravi,403,0,0,441,441,0,0,0,0,106040
2021,12,5,19,0,22.3,66.0,441,0.6,0.0,Gulshan-e-Ravi,403,0,0,441,441,0,0,0,0,106050
2021,12,5,19,0,22.2,67.0,441,0.82,0.0,Gulshan-e-Ravi,403,0,0,441,441,0,0,0,0,106070
2021,12,5,20,0,21.8,67.0,441,0.72,0.0,Gulshan-e-Ravi,403,0,0,441,441,0,0,0,0,106080
2021,12,5,20,0,22.0,67.0,441,0.75,0.0,Gulshan-e-Ravi,403,0,0,441,441,0,0,0,0,106090
2021,12,5,20,0,21.6,69.0,442,0.71,0.0,Gulshan-e-Ravi,403,0,0,441,441,0,0,0,0,106100
2021,12,5,20,0,21.7,69.0,442,0.61,0.0,Gulshan-e-Ravi,403,0,0,441,441,0,0,0,0,106111
2021,12,5,20,0,21.2,70.0,442,0.45,0.0,Gulshan-e-Ravi,403,0,0,441,441,0,0,0,0,106121
2021,12,5,20,0,20.8,72.0,442,0.55,0.0,Gulshan-e-Ravi,403,0,0,441,441,0,0,0,0,106131
2021,12,5,21,0,20.5,73.0,442,0.49,0.0,Gulshan-e-Ravi,403,0,0,441,441,0,0,0,0,106141
2021,12,5,21,0,20.5,74.0,442,0.46,0.0,Gulshan-e-Ravi,403,0,0,442,441,0,0,0,0,106151
2021,12,5,21,0,20.7,74.0,442,0.43,0.0,Gulshan-e-Ravi,403,0,0,442,441,0,0,0,0,106161
2021,12,5,21,0,20.2,74.0,442,0.44,0.0,Gulshan-e-Ravi,403,0,0,442,441,0,0,0,0,106171
2021,12,5,21,0,20.1,75.0,442,0.42,0.0,Gulshan-e-Ravi,403,0,0,442,441,0,0,0,0,106181
2021,12,5,21,0,19.9,75.0,349,0.66,0.0,Gulshan-e-Ravi,392,0,0,426,441,0,0,0,0,106191
2021,12,5,22,0,19.9,75.0,349,0.77,0.0,Gulshan-e-Ravi,382,0,0,411,441,0,0,0,0,106201
2021,12,5,22,0,19.5,77.0,349,0.66,0.0,Gulshan-e-Ravi,371,0,0,395,442,0,0,0,0,106212
2021,12,5,22,0,19.3,78.0,349,0.67,0.0,Gulshan-e-Ravi,361,0,0,380,442,0,0,0,0,106222
2021,12,5,22,0,19.5,79.0,349,0.69,0.0,Gulshan-e-Ravi,350,0,0,364,442,0,0,0,0,106232
2021,12,5,22,0,19.5,80.0,349,0.7,0.0,Gulshan-e-Ravi,340,0,0,349,442,0,0,0,0,106242
2021,12,5,22,0,19.3,80.0,349,0.7,0.0,Gulshan-e-Ravi,340,0,0,349,426,0,0,0,0,106252
2021,12,5,23,0,19.2,80.0,349,0.72,0.0,Gulshan-e-Ravi,340,0,0,349,411,0,0,0,0,106262
2021,12,5,23,0,19.4,80.0,349,0.72,0.0,Gulshan-e-Ravi,340,0,0,349,395,0,0,0,0,106272
2021,12,5,23,0,19.2,80.0,349,0.79,0.0,Gulshan-e-Ravi,340,0,0,349,380,0,0,0,0,106282
2021,12,5,23,0,18.9,81.0,349,0.73,0.0,Gulshan-e-Ravi,340,0,0,349,364,0,0,0,0,106292
2021,12,5,23,0,19.4,80.0,349,0.81,0.0,Gulshan-e-Ravi,340,0,0,349,349,0,0,0,0,106302
2021,12,5,23,0,18.9,80.0,349,0.88,0.0,Gulshan-e-Ravi,340,0,0,349,349,0,0,0,0,106312
2021,13,6,0,1,19.2,80.0,349,0.81,0.0,Gulshan-e-Ravi,340,0,0,349,349,0,0,0,0,106323
2021,13,6,0,1,19.0,80.0,349,0.71,0.0,Gulshan-e-Ravi,340,0,0,349,349,0,0,0,0,106333
2021,13,6,0,1,18.9,80.0,349,0.7,0.0,Gulshan-e-Ravi,340,0,0,349,349,0,0,0,0,106343
2021,13,6,0,1,18.8,80.0,349,0.72,0.0,Gulshan-e-Ravi,340,0,0,349,349,0,0,0,0,106353
2021,13,6,0,1,18.8,81.0,348,0.72,0.0,Gulshan-e-Ravi,339,0,0,348,349,0,0,0,0,106363
2021,13,6,0,1,18.8,80.0,348,0.75,0.0,Gulshan-e-Ravi,339,0,0,348,349,0,0,0,0,106373
2021,13,6,01,1,18.6,81.0,348,0.66,0.0,Gulshan-e-Ravi,339,0,0,348,349,0,0,0,0,106383
2021,13,6,01,1,18.9,80.0,348,0.62,0.0,Gulshan-e-Ravi,339,0,0,348,349,0,0,0,0,106393
2021,13,6,01,1,18.6,80.0,348,0.61,0.0,Gulshan-e-Ravi,339,0,0,348,349,0,0,0,0,106403
2021,13,6,01,1,18.5,80.0,348,0.67,0.0,Gulshan-e-Ravi,339,0,0,348,349,0,0,0,0,106413
2021,13,6,01,1,18.1,81.0,348,0.65,0.0,Gulshan-e-Ravi,339,0,0,348,348,0,0,0,0,106423
2021,13,6,01,1,18.2,81.0,348,0.62,0.0,Gulshan-e-Ravi,339,0,0,348,348,0,0,0,0,106434
2021,13,6,02,1,18.0,81.0,348,0.57,0.0,Gulshan-e-Ravi,339,0,0,348,348,0,0,0,0,106444
2021,13,6,02,1,17.3,84.0,283,0.64,0.0,Gulshan-e-Ravi,332,0,0,337,348,0,0,0,0,106454
2021,13,6,02,1,17.3,84.0,283,0.79,0.0,Gulshan-e-Ravi,324,0,0,326,348,0,0,0,0,106464
2021,13,6,02,1,17.0,85.0,283,0.69,0.0,Gulshan-e-Ravi,317,0,0,315,348,0,0,0,0,106474
2021,13,6,02,1,17.4,85.0,283,0.69,0.0,Gulshan-e-Ravi,309,0,0,304,348,0,0,0,0,106484
2021,13,6,02,1,17.7,85.0,283,0.63,0.0,Gulshan-e-Ravi,302,0,0,293,348,0,0,0,0,106494
2021,13,6,03,1,17.6,85.0,283,0.63,0.0,Gulshan-e-Ravi,293,0,0,283,348,0,0,0,0,106504
2021,13,6,03,1,17.4,85.0,283,0.65,0.0,Gulshan-e-Ravi,293,0,0,283,337,0,0,0,0,106514
2021,13,6,03,1,17.0,86.0,283,0.64,0.0,Gulshan-e-Ravi,293,0,0,283,326,0,0,0,0,106524
2021,13,6,03,1,17.1,86.0,283,0.69,0.0,Gulshan-e-Ravi,293,0,0,283,315,0,0,0,0,106535
2021,13,6,03,1,16.4,86.0,283,0.66,0.0,Gulshan-e-Ravi,293,0,0,283,304,0,0,0,0,106545
2021,13,6,03,1,16.7,86.0,283,0.69,0.0,Gulshan-e-Ravi,293,0,0,283,293,0,0,0,0,106555
2021,13,6,04,1,17.0,86.0,283,0.65,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106565
2021,13,6,04,1,16.8,86.0,283,0.64,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106575
2021,13,6,04,1,17.2,86.0,283,0.57,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106585
2021,13,6,04,1,16.9,86.0,283,0.56,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106595
2021,13,6,04,1,16.7,86.0,283,0.51,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106605
2021,13,6,04,1,16.4,87.0,283,0.46,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106615
2021,13,6,05,1,16.3,87.0,283,0.45,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106625
2021,13,6,05,1,16.5,87.0,283,0.43,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106635
2021,13,6,05,1,17.1,86.0,283,0.42,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106645
2021,13,6,05,1,16.7,86.0,283,0.46,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106656
2021,13,6,05,1,16.6,86.0,283,0.51,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106666
2021,13,6,05,1,16.4,86.0,283,0.48,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106676
2021,13,6,06,1,16.4,86.0,283,0.49,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106686
2021,13,6,06,1,16.5,85.0,283,0.53,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106696
2021,13,6,06,1,15.7,86.0,283,0.46,0.0,Gulshan-e-Ravi,293,0,0,283,283,0,0,0,0,106706
2021,13,6,06,1,16.1,86.0,511,0.45,0.0,Gulshan-e-Ravi,321,0,0,321,283,0,0,0,0,106716
2021,13,6,06,1,16.2,85.0,511,0.41,0.0,Gulshan-e-Ravi,347,0,0,359,283,0,0,0,0,106726
2021,13,6,06,1,16.2,84.0,511,0.41,0.0,Gulshan-e-Ravi,373,0,0,397,283,0,0,0,0,106736
2021,13,6,07,1,15.8,85.0,511,0.51,0.0,Gulshan-e-Ravi,398,0,0,435,283,0,0,0,0,106746
2021,13,6,07,1,15.5,86.0,511,0.47,0.0,Gulshan-e-Ravi,424,0,0,473,283,0,0,0,0,106756
2021,13,6,07,1,15.5,86.0,511,0.49,0.0,Gulshan-e-Ravi,450,0,0,511,283,0,0,0,0,106767
2021,13,6,07,1,15.8,85.0,511,0.51,0.0,Gulshan-e-Ravi,450,0,0,511,321,0,0,0,0,106777
2021,13,6,07,1,15.9,84.0,511,0.57,0.0,Gulshan-e-Ravi,450,0,0,511,359,0,0,0,0,106787
2021,13,6,07,1,15.3,84.0,511,0.57,0.0,Gulshan-e-Ravi,450,0,0,511,397,0,0,0,0,106797
2021,13,6,08,1,15.6,85.0,511,0.56,0.0,Gulshan-e-Ravi,450,0,0,511,435,0,0,0,0,106807
2021,13,6,08,1,16.2,81.0,511,0.5,0.0,Gulshan-e-Ravi,450,0,0,511,473,0,0,0,0,106817
2021,13,6,08,1,16.9,79.0,511,0.59,0.0,Gulshan-e-Ravi,450,0,0,511,511,0,0,0,0,106827
2021,13,6,08,1,16.6,75.0,511,0.59,0.0,Gulshan-e-Ravi,450,0,0,511,511,0,0,0,0,106837
2021,13,6,08,1,16.9,77.0,511,0.63,0.0,Gulshan-e-Ravi,450,0,0,511,511,0,0,0,0,106847
2021,13,6,08,1,17.1,74.0,511,0.57,0.0,Gulshan-e-Ravi,450,0,0,511,511,0,0,0,0,106857
2021,13,6,09,1,17.6,73.0,511,0.57,0.0,Gulshan-e-Ravi,450,0,0,511,511,0,0,0,0,106867
2021,13,6,09,1,18.2,71.0,511,0.75,0.0,Gulshan-e-Ravi,450,0,0,511,511,0,0,0,0,106878
2021,13,6,09,1,19.4,68.0,247,0.65,0.0,Gulshan-e-Ravi,420,0,0,467,511,0,0,0,0,106888
2021,13,6,09,1,19.4,68.0,247,0.85,0.0,Gulshan-e-Ravi,390,0,0,423,511,0,0,0,0,106898
2021,13,6,09,1,18.6,68.0,247,0.69,0.0,Gulshan-e-Ravi,360,0,0,379,511,0,0,0,0,106908
2021,13,6,09,1,19.4,69.0,247,0.65,0.0,Gulshan-e-Ravi,330,0,0,335,511,0,0,0,0,106918
2021,13,6,10,1,20.1,65.0,247,0.72,0.0,Gulshan-e-Ravi,299,0,0,291,511,0,0,0,0,106928
2021,13,6,10,1,21.3,62.0,247,0.91,0.0,Gulshan-e-Ravi,262,0,0,247,511,0,0,0,0,106938
2021,13,6,10,1,22.9,59.0,247,0.95,0.0,Gulshan-e-Ravi,262,0,0,247,467,0,0,0,0,106948
2021,13,6,10,1,22.6,57.0,247,0.85,0.0,Gulshan-e-Ravi,262,0,0,247,423,0,0,0,0,106958
2021,13,6,10,1,23.6,56.0,247,0.84,0.0,Gulshan-e-Ravi,262,0,0,247,379,0,0,0,0,106968
2021,13,6,10,1,24.2,54.0,247,0.73,0.0,Gulshan-e-Ravi,262,0,0,247,335,0,0,0,0,106979
2021,13,6,11,1,24.2,54.0,247,0.72,0.0,Gulshan-e-Ravi,262,0,0,247,291,0,0,0,0,106989
2021,13,6,11,1,23.8,53.0,247,0.84,0.0,Gulshan-e-Ravi,262,0,0,247,247,0,0,0,0,106999
2021,13,6,11,1,23.5,54.0,247,0.79,0.0,Gulshan-e-Ravi,262,0,0,247,247,0,0,0,0,107009
2021,13,6,11,1,25.0,52.0,247,0.82,0.0,Gulshan-e-Ravi,262,0,0,247,247,0,0,0,0,107019
2021,13,6,11,1,26.9,50.0,247,0.8,0.0,Gulshan-e-Ravi,262,0,0,247,247,0,0,0,0,107029
2021,13,6,11,1,25.6,49.0,247,0.83,0.0,Gulshan-e-Ravi,262,0,0,247,247,0,0,0,0,107039
2021,13,6,12,0,26.1,51.0,247,0.64,0.0,Gulshan-e-Ravi,262,0,0,247,247,0,0,0,0,107049
2021,13,6,12,0,25.8,50.0,249,0.56,0.0,Gulshan-e-Ravi,262,0,0,247,247,0,0,0,0,107059
2021,13,6,12,0,25.9,49.0,249,0.56,0.0,Gulshan-e-Ravi,262,0,0,247,247,0,0,0,0,107069
2021,13,6,12,0,26.7,48.0,249,0.6,0.0,Gulshan-e-Ravi,263,0,0,248,247,0,0,0,0,107079
2021,13,6,12,0,27.6,46.0,249,0.45,0.0,Gulshan-e-Ravi,263,0,0,248,247,0,0,0,0,107090
2021,13,6,13,0,27.0,46.0,249,0.55,0.0,Gulshan-e-Ravi,263,0,0,248,247,0,0,0,0,107100
2021,13,6,13,0,25.7,49.0,249,0.62,0.0,Gulshan-e-Ravi,264,0,0,249,247,0,0,0,0,107110
2021,13,6,13,0,27.4,47.0,249,0.52,0.0,Gulshan-e-Ravi,264,0,0,249,247,0,0,0,0,107120
2021,13,6,13,0,27.4,45.0,249,0.39,0.0,Gulshan-e-Ravi,264,0,0,249,247,0,0,0,0,107130
2021,13,6,13,0,28.4,45.0,249,0.59,0.0,Gulshan-e-Ravi,264,0,0,249,248,0,0,0,0,107140
2021,13,6,13,0,28.1,43.0,185,0.65,0.0,Gulshan-e-Ravi,254,0,0,238,248,0,0,0,0,107150
2021,13,6,14,0,28.2,43.0,185,0.89,0.0,Gulshan-e-Ravi,245,0,0,227,248,0,0,0,0,107160
2021,13,6,14,0,28.9,43.0,185,0.91,0.0,Gulshan-e-Ravi,237,0,0,217,249,0,0,0,0,107170
2021,13,6,14,0,27.5,44.0,185,0.93,0.0,Gulshan-e-Ravi,227,0,0,206,249,0,0,0,0,107180
2021,13,6,14,0,29.0,43.0,185,0.77,0.0,Gulshan-e-Ravi,218,0,0,195,249,0,0,0,0,107191
2021,13,6,14,0,28.6,43.0,185,1.32,0.0,Gulshan-e-Ravi,209,0,0,185,249,0,0,0,0,107201
2021,13,6,14,0,28.2,45.0,185,0.78,0.0,Gulshan-e-Ravi,209,0,0,185,238,0,0,0,0,107211
2021,13,6,15,0,27.7,44.0,185,0.71,0.0,Gulshan-e-Ravi,209,0,0,185,227,0,0,0,0,107221
2021,13,6,15,0,27.5,46.0,185,0.76,0.0,Gulshan-e-Ravi,209,0,0,185,217,0,0,0,0,107231
2021,13,6,15,0,28.1,43.0,185,0.77,0.0,Gulshan-e-Ravi,209,0,0,185,206,0,0,0,0,107241
2021,13,6,15,0,27.8,45.0,185,0.75,0.0,Gulshan-e-Ravi,209,0,0,185,195,0,0,0,0,107251
2021,13,6,15,0,27.0,46.0,185,0.71,0.0,Gulshan-e-Ravi,209,0,0,185,185,0,0,0,0,107261
2021,13,6,15,0,26.5,46.0,185,0.81,0.0,Gulshan-e-Ravi,209,0,0,185,185,0,0,0,0,107271
2021,13,6,16,0,26.3,47.0,185,0.96,0.0,Gulshan-e-Ravi,209,0,0,185,185,0,0,0,0,107281
2021,13,6,16,0,26.4,48.0,185,0.86,0.0,Gulshan-e-Ravi,209,0,0,185,185,0,0,0,0,107291
2021,13,6,16,0,25.7,49.0,185,1.03,0.0,Gulshan-e-Ravi,209,0,0,185,185,0,0,0,0,107301
2021,13,6,16,0,25.2,51.0,185,0.96,0.0,Gulshan-e-Ravi,209,0,0,185,185,0,0,0,0,107312
2021,13,6,16,0,24.8,53.0,185,1.08,0.0,Gulshan-e-Ravi,209,0,0,185,185,0,0,0,0,107322
2021,13,6,16,0,24.6,59.0,185,1.09,0.0,Gulshan-e-Ravi,209,0,0,185,185,0,0,0,0,107332
2021,13,6,17,0,24.2,63.0,185,1.15,0.0,Gulshan-e-Ravi,209,0,0,185,185,1,0,0,0,107342
2021,13,6,17,0,24.1,63.0,185,1.16,0.0,Gulshan-e-Ravi,209,0,0,185,185,1,0,0,0,107352
2021,13,6,17,0,23.9,64.0,185,1.22,0.0,Gulshan-e-Ravi,209,0,0,185,185,1,0,0,0,107362
2021,13,6,17,0,23.8,64.0,185,1.29,0.0,Gulshan-e-Ravi,209,0,0,185,185,1,0,0,0,107372
2021,13,6,17,0,23.7,65.0,185,1.24,0.0,Gulshan-e-Ravi,209,0,0,185,185,1,0,0,0,107382
2021,13,6,17,0,23.5,65.0,185,1.37,0.0,Gulshan-e-Ravi,209,0,0,185,185,1,0,0,0,107392
2021,13,6,18,0,23.2,65.0,185,1.29,0.0,Gulshan-e-Ravi,209,0,0,185,185,1,1,0,0,107402
2021,13,6,18,0,23.0,66.0,378,0.65,0.0,Gulshan-e-Ravi,237,0,0,217,185,1,1,0,0,107413
