Date,Time,Temperature,Humidity,PM1,PM2.5,PM10,CO,NOx,Location
2021-02-24,06:33:12pm,28.00,38.00,60,103,114,23.71,13.36,ModelTown
2021-02-24,06:43:17pm,27.70,40.00,60,103,114,24.10,13.49,ModelTown
2021-02-24,06:53:22pm,27.60,41.00,60,103,114,26.14,14.20,ModelTown
2021-02-24,07:03:27pm,27.40,42.00,60,103,114,29.98,15.48,ModelTown
2021-02-24,07:13:33pm,27.20,43.00,62,104,116,27.66,14.71,ModelTown
2021-02-24,07:23:39pm,27.00,44.00,62,104,116,40.91,18.81,ModelTown
2021-02-24,07:33:44pm,26.80,44.00,62,104,116,38.70,18.17,ModelTown
2021-02-24,07:43:50pm,26.70,46.00,62,104,116,41.23,18.91,ModelTown
2021-02-24,07:53:55pm,26.60,47.00,62,104,116,48.28,20.88,ModelTown
2021-02-24,08:04:00pm,26.50,48.00,62,104,116,43.24,19.48,ModelTown
2021-02-24,08:14:06pm,26.20,48.00,62,104,116,50.61,21.51,ModelTown
2021-02-24,08:24:11pm,26.00,49.00,62,104,116,50.22,21.40,ModelTown
2021-02-24,08:34:16pm,26.00,49.00,62,104,116,60.59,24.08,ModelTown
2021-02-24,08:44:30pm,25.60,51.00,95,159,177,4.00,4.37,ModelTown
2021-02-24,08:54:35pm,25.60,51.00,95,159,177,4.90,4.96,ModelTown
