Date,Time,Temperature,Humidity,PM1,PM2.5,PM10,CO,NOx,Location
2021-03-04,09:06:12pm,nan,nan,76,123,134,3.63,4.11,Faisal_Town
2021-03-04,09:56:19pm,nan,nan,76,123,134,3.28,3.86,Faisal_Town
2021-03-04,10:51:43pm,nan,nan,125,229,258,3.94,4.32,Faisal_Town
2021-03-04,11:01:49pm,nan,nan,125,229,258,6.71,6.04,Faisal_Town
2021-03-04,11:39:44pm,nan,nan,130,248,259,6.67,6.02,Faisal_Town
2021-03-04,11:49:49pm,nan,nan,130,248,259,4.07,4.42,Faisal_Town
2021-03-04,11:59:54pm,nan,nan,130,248,259,3.92,4.31,Faisal_Town
2021-03-05,12:10:00am,nan,nan,130,248,259,4.47,4.68,Faisal_Town
2021-03-05,12:20:05am,nan,nan,130,248,259,3.95,4.33,Faisal_Town
2021-03-05,12:30:10am,nan,nan,130,248,259,4.61,4.77,Faisal_Town
2021-03-05,12:40:16am,nan,nan,130,248,259,4.40,4.63,Faisal_Town
2021-03-05,12:50:21am,nan,nan,130,248,259,4.71,4.84,Faisal_Town
2021-03-05,01:00:26am,nan,nan,130,248,259,5.41,5.28,Faisal_Town
2021-03-05,01:10:31am,nan,nan,130,248,259,4.23,4.52,Faisal_Town
2021-03-05,01:20:37am,nan,nan,130,248,259,4.10,4.44,Faisal_Town
2021-03-05,01:30:42am,nan,nan,130,248,259,4.20,4.50,Faisal_Town
2021-03-05,01:40:47am,nan,nan,130,248,259,4.33,4.59,Faisal_Town
2021-03-05,01:50:52am,nan,nan,130,248,259,7.90,6.69,Faisal_Town
2021-03-05,02:00:58am,nan,nan,130,248,259,6.93,6.17,Faisal_Town
2021-03-05,02:11:03am,nan,nan,130,248,259,6.87,6.14,Faisal_Town
2021-03-05,02:21:08am,nan,nan,130,248,259,5.21,5.16,Faisal_Town
2021-03-05,02:31:13am,nan,nan,133,251,260,4.61,4.77,Faisal_Town
2021-03-05,02:41:19am,nan,nan,133,251,260,4.30,4.57,Faisal_Town
2021-03-05,02:51:24am,nan,nan,133,251,260,3.06,3.69,Faisal_Town
2021-03-05,03:01:29am,nan,nan,133,251,260,2.68,3.39,Faisal_Town
2021-03-05,03:11:34am,nan,nan,133,251,260,2.85,3.53,Faisal_Town
2021-03-05,03:21:40am,nan,nan,133,251,260,2.48,3.23,Faisal_Town
2021-03-05,03:31:45am,nan,nan,133,251,260,1.52,2.38,Faisal_Town
2021-03-05,03:41:50am,nan,nan,133,251,260,1.54,2.40,Faisal_Town
2021-03-05,03:51:56am,nan,nan,133,251,260,1.42,2.28,Faisal_Town
2021-03-05,04:02:09am,nan,nan,137,263,287,3.91,4.30,Faisal_Town
2021-03-05,04:12:14am,nan,nan,137,263,287,3.57,4.07,Faisal_Town
2021-03-05,04:22:20am,nan,nan,137,263,287,3.87,4.28,Faisal_Town
2021-03-05,04:32:25am,nan,nan,137,263,287,4.85,4.93,Faisal_Town
2021-03-05,04:42:30am,nan,nan,137,263,287,3.29,3.87,Faisal_Town
2021-03-05,04:52:35am,nan,nan,137,263,287,2.80,3.49,Faisal_Town
2021-03-05,05:02:41am,nan,nan,137,263,287,3.04,3.67,Faisal_Town
2021-03-05,05:12:46am,nan,nan,137,263,287,3.78,4.22,Faisal_Town
2021-03-05,05:22:51am,nan,nan,137,263,287,4.27,4.55,Faisal_Town
2021-03-05,05:32:56am,nan,nan,137,263,287,4.59,4.76,Faisal_Town
2021-03-05,05:43:02am,nan,nan,137,263,287,4.66,4.81,Faisal_Town
2021-03-05,05:53:07am,nan,nan,137,263,287,5.51,5.34,Faisal_Town
2021-03-05,06:03:12am,nan,nan,137,263,287,4.89,4.95,Faisal_Town
2021-03-05,06:13:17am,nan,nan,137,263,287,5.60,5.39,Faisal_Town
2021-03-05,06:23:23am,nan,nan,137,263,287,5.51,5.34,Faisal_Town
2021-03-05,06:33:28am,nan,nan,137,263,287,5.25,5.18,Faisal_Town
2021-03-05,06:43:33am,nan,nan,137,263,287,4.89,4.95,Faisal_Town
2021-03-05,06:53:39am,nan,nan,137,263,287,6.66,6.02,Faisal_Town
2021-03-05,07:03:44am,nan,nan,137,263,287,7.09,6.26,Faisal_Town
2021-03-05,07:13:50am,nan,nan,137,263,287,7.26,6.35,Faisal_Town
2021-03-05,07:23:55am,nan,nan,137,263,287,6.93,6.17,Faisal_Town
2021-03-05,07:34:00am,nan,nan,137,263,287,9.70,7.62,Faisal_Town
2021-03-05,07:44:05am,nan,nan,137,263,287,6.61,5.99,Faisal_Town
2021-03-05,07:54:11am,nan,nan,137,263,287,7.32,6.38,Faisal_Town
2021-03-05,08:04:16am,nan,nan,137,263,287,7.21,6.32,Faisal_Town
2021-03-05,08:14:21am,nan,nan,137,263,287,7.26,6.35,Faisal_Town
2021-03-05,08:24:34am,nan,nan,134,241,266,3.91,4.30,Faisal_Town
2021-03-05,08:34:41am,nan,nan,134,241,266,3.20,3.79,Faisal_Town
2021-03-05,08:44:47am,nan,nan,134,241,266,3.14,3.75,Faisal_Town
2021-03-05,09:15:46am,nan,nan,134,241,266,2.23,3.03,Faisal_Town
2021-03-05,09:15:46am,nan,nan,134,241,266,5.45,5.30,Faisal_Town
2021-03-05,10:21:04am,nan,nan,115,197,203,24.65,13.69,Faisal_Town
2021-03-05,10:30:24am,nan,nan,115,197,203,33.20,16.50,Faisal_Town
2021-03-05,11:00:39am,nan,nan,115,197,203,22.00,12.74,Faisal_Town
2021-03-05,11:35:07am,nan,nan,115,197,203,13.49,9.37,Faisal_Town
2021-03-05,11:44:44am,nan,nan,49,75,80,4.04,4.40,Faisal_Town
2021-03-05,11:52:27am,nan,nan,49,75,80,6.35,5.84,Faisal_Town
2021-03-05,12:08:17pm,nan,nan,49,75,80,3.81,4.24,Faisal_Town
2021-03-05,01:38:23pm,nan,nan,49,75,80,3.10,3.72,Faisal_Town
2021-03-05,01:48:31pm,nan,nan,49,75,80,2.26,3.05,Faisal_Town
2021-03-05,01:58:44pm,nan,nan,49,75,80,2.49,3.24,Faisal_Town
2021-03-05,02:39:11pm,nan,nan,49,75,81,2.42,3.19,Faisal_Town
2021-03-05,03:12:29pm,nan,nan,49,75,81,2.47,3.22,Faisal_Town
2021-03-05,03:48:03pm,nan,nan,49,75,81,2.65,3.37,Faisal_Town
2021-03-05,04:01:51pm,nan,nan,32,50,63,3.88,4.28,Faisal_Town
2021-03-05,04:27:30pm,nan,nan,32,50,63,4.63,4.79,Faisal_Town
2021-03-05,04:29:49pm,nan,nan,32,50,63,5.61,5.40,Faisal_Town
2021-03-05,05:00:53pm,nan,nan,32,50,63,5.66,5.43,Faisal_Town
2021-03-05,05:37:45pm,nan,nan,31,46,55,4.24,4.53,Faisal_Town
2021-03-05,06:12:45pm,nan,nan,31,46,55,5.92,5.59,Faisal_Town
2021-03-05,06:17:20pm,nan,nan,31,46,55,13.49,9.37,Faisal_Town
2021-03-05,06:29:08pm,nan,nan,31,46,55,13.19,9.24,Faisal_Town
2021-03-05,06:47:41pm,nan,nan,31,46,55,24.42,13.60,Faisal_Town
2021-03-05,08:45:41pm,nan,nan,32,47,56,11.04,8.26,Faisal_Town
2021-03-05,09:27:01pm,nan,nan,32,47,56,24.61,13.67,Faisal_Town
2021-03-05,09:37:49pm,nan,nan,32,47,56,15.15,10.08,Faisal_Town
2021-03-05,10:35:34pm,nan,nan,32,47,56,16.87,10.79,Faisal_Town
2021-03-05,11:27:05pm,nan,nan,74,116,125,4.41,4.65,Faisal_Town
2021-03-05,11:37:13pm,nan,nan,74,116,125,3.64,4.11,Faisal_Town
2021-03-05,11:47:24pm,nan,nan,74,116,125,3.91,4.31,Faisal_Town
2021-03-06,12:47:26am,nan,nan,74,116,125,4.11,4.44,Faisal_Town
2021-03-06,12:57:37am,nan,nan,74,116,125,2.75,3.45,Faisal_Town
2021-03-06,01:07:43am,nan,nan,74,116,125,2.15,2.95,Faisal_Town
2021-03-06,01:19:53am,nan,nan,74,116,125,1.87,2.71,Faisal_Town
2021-03-06,01:41:16am,nan,nan,74,116,125,2.49,3.25,Faisal_Town
2021-03-06,01:51:12am,nan,nan,74,116,125,2.56,3.30,Faisal_Town
2021-03-06,01:58:58am,nan,nan,74,116,125,2.71,3.42,Faisal_Town
2021-03-06,02:58:42am,nan,nan,74,116,125,1.57,2.42,Faisal_Town
2021-03-06,03:08:58am,nan,nan,74,116,125,1.48,2.33,Faisal_Town
2021-03-06,03:09:09am,nan,nan,74,116,125,1.89,2.73,Faisal_Town
2021-03-06,03:46:33am,nan,nan,74,116,125,1.91,2.74,Faisal_Town
2021-03-06,03:47:03am,nan,nan,74,116,125,1.84,2.68,Faisal_Town
2021-03-06,04:53:39am,nan,nan,104,168,184,2.19,2.99,Faisal_Town
2021-03-06,04:58:55am,nan,nan,104,168,184,4.37,4.62,Faisal_Town
2021-03-06,05:24:58am,nan,nan,104,168,184,2.30,3.09,Faisal_Town
2021-03-06,05:25:22am,nan,nan,104,168,184,1.83,2.67,Faisal_Town
2021-03-06,06:01:19am,nan,nan,104,168,184,2.84,3.52,Faisal_Town
2021-03-06,06:23:26am,nan,nan,104,168,184,2.74,3.45,Faisal_Town
2021-03-06,06:30:20am,nan,nan,104,168,184,2.39,3.16,Faisal_Town
2021-03-06,06:50:56am,nan,nan,104,169,184,1.93,2.76,Faisal_Town
2021-03-06,07:11:02am,nan,nan,104,169,184,5.70,5.45,Faisal_Town
2021-03-06,07:25:47am,nan,nan,104,169,184,14.74,9.91,Faisal_Town
2021-03-06,07:44:28am,nan,nan,104,169,184,3.31,3.88,Faisal_Town
2021-03-06,08:44:31am,nan,nan,123,214,243,2.23,3.03,Faisal_Town
2021-03-06,08:52:17am,nan,nan,123,214,243,2.09,2.91,Faisal_Town
2021-03-06,09:29:13am,nan,nan,123,214,243,1.47,2.33,Faisal_Town
2021-03-06,09:34:58am,nan,nan,123,214,243,0.96,1.78,Faisal_Town
2021-03-06,10:01:56am,nan,nan,59,96,106,4.27,4.55,Faisal_Town
2021-03-06,10:02:33am,nan,nan,55,86,96,4.35,4.60,Faisal_Town
2021-03-06,10:12:38am,nan,nan,55,86,96,3.42,3.96,Faisal_Town
2021-03-06,10:22:44am,nan,nan,55,86,96,5.73,5.48,Faisal_Town
2021-03-06,10:32:49am,nan,nan,55,86,96,2.89,3.56,Faisal_Town
2021-03-06,10:42:54am,nan,nan,55,86,96,3.10,3.72,Faisal_Town
2021-03-06,10:53:00am,nan,nan,55,86,96,8.66,7.10,Faisal_Town
2021-03-06,11:03:05am,nan,nan,55,86,96,7.15,6.29,Faisal_Town
2021-03-06,11:13:10am,nan,nan,55,86,96,4.58,4.76,Faisal_Town
2021-03-06,11:23:15am,nan,nan,55,86,96,3.39,3.94,Faisal_Town
2021-03-06,11:33:21am,nan,nan,55,86,96,3.27,3.85,Faisal_Town
2021-03-06,11:43:26am,nan,nan,55,86,96,3.78,4.21,Faisal_Town
2021-03-06,11:53:31am,nan,nan,55,86,96,3.13,3.74,Faisal_Town
2021-03-06,12:03:37pm,nan,nan,55,86,96,3.49,4.01,Faisal_Town
2021-03-06,12:13:42pm,nan,nan,55,86,96,2.96,3.62,Faisal_Town
2021-03-06,12:23:47pm,nan,nan,55,86,96,3.91,4.31,Faisal_Town
2021-03-06,12:33:52pm,nan,nan,55,86,96,3.71,4.17,Faisal_Town
2021-03-06,12:43:58pm,nan,nan,55,86,96,3.49,4.01,Faisal_Town
2021-03-06,12:54:03pm,nan,nan,57,90,100,4.58,4.76,Faisal_Town
2021-03-06,01:04:08pm,nan,nan,57,90,100,2.99,3.64,Faisal_Town
2021-03-06,01:54:14pm,nan,nan,57,90,100,4.27,4.55,Faisal_Town
2021-03-06,02:24:28pm,nan,nan,26,38,46,4.02,4.38,Faisal_Town
2021-03-06,02:34:33pm,nan,nan,26,38,46,1.69,2.54,Faisal_Town
2021-03-06,02:44:38pm,nan,nan,26,38,46,2.01,2.83,Faisal_Town
2021-03-06,02:54:44pm,nan,nan,26,38,46,2.18,2.98,Faisal_Town
2021-03-06,03:04:49pm,nan,nan,26,38,46,1.97,2.80,Faisal_Town
2021-03-06,03:14:54pm,nan,nan,26,38,46,1.69,2.54,Faisal_Town
2021-03-06,03:25:00pm,nan,nan,26,38,46,2.04,2.86,Faisal_Town
2021-03-06,03:35:05pm,nan,nan,26,38,46,2.16,2.96,Faisal_Town
2021-03-06,03:45:10pm,nan,nan,26,38,46,3.02,3.66,Faisal_Town
2021-03-06,03:55:15pm,nan,nan,26,38,46,2.94,3.60,Faisal_Town
2021-03-06,04:05:21pm,nan,nan,26,38,46,2.94,3.60,Faisal_Town
2021-03-06,04:22:37pm,nan,nan,28,52,63,5.19,5.14,Faisal_Town
2021-03-06,04:32:42pm,nan,nan,28,52,63,5.32,5.23,Faisal_Town
2021-03-06,04:42:47pm,nan,nan,28,52,63,5.65,5.42,Faisal_Town
2021-03-06,04:52:53pm,nan,nan,28,52,63,4.68,4.82,Faisal_Town
2021-03-06,05:02:59pm,nan,nan,28,52,63,5.50,5.34,Faisal_Town
2021-03-06,05:13:03pm,nan,nan,28,52,63,5.19,5.14,Faisal_Town
2021-03-06,05:23:09pm,nan,nan,28,52,63,3.84,4.26,Faisal_Town
2021-03-06,06:03:31pm,nan,nan,28,52,63,2.72,3.43,Faisal_Town
2021-03-06,06:03:31pm,nan,nan,28,52,63,2.87,3.55,Faisal_Town
2021-03-06,06:13:51pm,nan,nan,28,52,63,3.84,4.26,Faisal_Town
2021-03-06,06:56:02pm,nan,nan,40,63,74,4.83,4.91,Faisal_Town
2021-03-06,07:07:53pm,nan,nan,40,63,74,4.99,5.02,Faisal_Town
2021-03-06,07:17:04pm,nan,nan,40,63,74,8.74,7.13,Faisal_Town
2021-03-06,07:26:22pm,nan,nan,40,63,74,5.24,5.17,Faisal_Town
2021-03-06,07:36:21pm,nan,nan,40,63,74,7.64,6.55,Faisal_Town
2021-03-06,07:58:31pm,nan,nan,40,63,74,5.68,5.44,Faisal_Town
2021-03-06,07:58:31pm,nan,nan,40,63,74,5.82,5.52,Faisal_Town
2021-03-06,08:18:35pm,nan,nan,40,63,74,9.68,7.61,Faisal_Town
2021-03-06,08:37:51pm,nan,nan,40,63,74,8.14,6.82,Faisal_Town
2021-03-06,09:38:39pm,nan,nan,59,99,99,27.30,14.59,Faisal_Town

2021-03-06,03:35:05pm,nan,nan,26,38,46,2.16,2.96,Faisal_Town
2021-03-06,03:45:10pm,nan,nan,26,38,46,3.02,3.66,Faisal_Town
2021-03-06,03:55:15pm,nan,nan,26,38,46,2.94,3.60,Faisal_Town
2021-03-06,04:05:21pm,nan,nan,26,38,46,2.94,3.60,Faisal_Town
2021-03-06,04:22:37pm,nan,nan,28,52,63,5.19,5.14,Faisal_Town
2021-03-06,04:32:42pm,nan,nan,28,52,63,5.32,5.23,Faisal_Town
2021-03-06,04:42:47pm,nan,nan,28,52,63,5.65,5.42,Faisal_Town
2021-03-06,04:52:53pm,nan,nan,28,52,63,4.68,4.82,Faisal_Town
2021-03-06,05:02:59pm,nan,nan,28,52,63,5.50,5.34,Faisal_Town
2021-03-06,05:13:03pm,nan,nan,28,52,63,5.19,5.14,Faisal_Town
2021-03-06,05:23:09pm,nan,nan,28,52,63,3.84,4.26,Faisal_Town
2021-03-06,06:03:31pm,nan,nan,28,52,63,2.72,3.43,Faisal_Town
2021-03-06,06:03:31pm,nan,nan,28,52,63,2.87,3.55,Faisal_Town
2021-03-06,06:13:51pm,nan,nan,28,52,63,3.84,4.26,Faisal_Town
2021-03-06,06:56:02pm,nan,nan,40,63,74,4.83,4.91,Faisal_Town
2021-03-06,07:07:53pm,nan,nan,40,63,74,4.99,5.02,Faisal_Town
2021-03-06,07:17:04pm,nan,nan,40,63,74,8.74,7.13,Faisal_Town
2021-03-06,07:26:22pm,nan,nan,40,63,74,5.24,5.17,Faisal_Town
2021-03-06,07:36:21pm,nan,nan,40,63,74,7.64,6.55,Faisal_Town
2021-03-06,07:58:31pm,nan,nan,40,63,74,5.68,5.44,Faisal_Town
2021-03-06,07:58:31pm,nan,nan,40,63,74,5.82,5.52,Faisal_Town
2021-03-06,08:18:35pm,nan,nan,40,63,74,9.68,7.61,Faisal_Town
2021-03-06,08:37:51pm,nan,nan,40,63,74,8.14,6.82,Faisal_Town
2021-03-06,09:38:39pm,nan,nan,59,99,99,27.30,14.59,Faisal_Town
2021-03-16,07:36:12pm,nan,nan,33,48,57,2604.34,255.61,Faisal_Town
2021-03-16,07:46:18pm,nan,nan,33,48,57,22.33,12.86,Faisal_Town
2021-03-16,07:56:23pm,nan,nan,33,48,57,47.18,20.58,Faisal_Town
2021-03-16,08:06:28pm,nan,nan,33,48,57,48.70,20.99,Faisal_Town
2021-03-16,08:16:34pm,nan,nan,33,48,57,60.68,24.10,Faisal_Town
2021-03-16,08:26:39pm,nan,nan,33,48,57,86.15,30.04,Faisal_Town
2021-03-16,08:46:44pm,nan,nan,33,48,57,95.28,32.00,Faisal_Town
2021-03-16,08:56:50pm,nan,nan,33,48,57,106.99,34.41,Faisal_Town
2021-03-16,09:06:55pm,nan,nan,33,48,57,102.94,33.59,Faisal_Town
2021-03-16,09:08:02pm,nan,nan,43,66,78,5.92,5.59,Faisal_Town
2021-03-16,09:18:07pm,nan,nan,43,66,78,3.32,3.88,Faisal_Town
2021-03-16,09:28:12pm,nan,nan,43,66,78,4.85,4.93,Faisal_Town
2021-03-16,09:38:18pm,nan,nan,43,66,78,6.40,5.87,Faisal_Town
2021-03-16,09:48:23pm,nan,nan,43,66,78,6.80,6.10,Faisal_Town
2021-03-16,09:58:28pm,nan,nan,43,66,78,7.87,6.68,Faisal_Town
2021-03-16,10:08:33pm,nan,nan,43,66,78,8.31,6.91,Faisal_Town
2021-03-16,10:18:39pm,nan,nan,43,66,78,9.40,7.47,Faisal_Town
2021-03-16,10:28:44pm,nan,nan,43,66,78,8.70,7.12,Faisal_Town
2021-03-16,10:38:49pm,nan,nan,43,66,78,8.70,7.12,Faisal_Town
2021-03-16,10:58:55pm,nan,nan,43,66,78,7.58,6.52,Faisal_Town
2021-03-16,11:09:00pm,nan,nan,43,66,78,9.62,7.58,Faisal_Town
2021-03-16,11:19:05pm,nan,nan,43,66,78,8.18,6.85,Faisal_Town
2021-03-16,11:29:10pm,nan,nan,43,66,78,6.80,6.10,Faisal_Town
2021-03-16,11:39:16pm,nan,nan,43,66,78,6.70,6.04,Faisal_Town
2021-03-16,11:49:21pm,nan,nan,43,66,78,6.25,5.78,Faisal_Town
2021-03-16,11:59:26pm,nan,nan,43,67,78,6.45,5.89,Faisal_Town
2021-03-17,12:09:32am,nan,nan,43,67,78,4.77,4.88,Faisal_Town
2021-03-17,12:19:37am,nan,nan,43,67,78,4.56,4.74,Faisal_Town
2021-03-17,12:29:42am,nan,nan,43,67,78,4.88,4.95,Faisal_Town
2021-03-17,12:39:47am,nan,nan,43,67,78,3.37,3.92,Faisal_Town
2021-03-17,12:49:53am,nan,nan,43,67,78,3.64,4.12,Faisal_Town
2021-03-17,12:59:58am,nan,nan,43,67,78,3.61,4.10,Faisal_Town
2021-03-17,01:10:03am,nan,nan,43,67,78,4.28,4.56,Faisal_Town
2021-03-17,01:20:08am,nan,nan,43,67,78,4.03,4.39,Faisal_Town
2021-03-17,01:30:22am,nan,nan,112,182,200,3.96,4.34,Faisal_Town
2021-03-17,01:40:27am,nan,nan,112,182,200,3.58,4.07,Faisal_Town
2021-03-17,01:50:32am,nan,nan,112,182,200,3.90,4.30,Faisal_Town
2021-03-17,02:00:38am,nan,nan,112,182,200,2.94,3.60,Faisal_Town
2021-03-17,02:10:43am,nan,nan,112,182,200,2.90,3.57,Faisal_Town
2021-03-17,02:20:48am,nan,nan,112,182,200,2.81,3.50,Faisal_Town
2021-03-17,02:30:53am,nan,nan,112,182,200,3.01,3.65,Faisal_Town
2021-03-17,02:40:59am,nan,nan,112,182,200,2.76,3.46,Faisal_Town
2021-03-17,02:51:04am,nan,nan,112,182,200,3.13,3.75,Faisal_Town
2021-03-17,03:01:09am,nan,nan,112,182,200,4.42,4.65,Faisal_Town
2021-03-17,03:11:14am,nan,nan,112,182,200,4.31,4.58,Faisal_Town
2021-03-17,03:21:20am,nan,nan,112,182,200,4.22,4.51,Faisal_Town
2021-03-17,03:31:25am,nan,nan,112,182,200,4.28,4.56,Faisal_Town
2021-03-17,03:41:30am,nan,nan,112,182,200,3.13,3.75,Faisal_Town
2021-03-17,03:51:36am,nan,nan,112,182,200,3.11,3.73,Faisal_Town
2021-03-17,04:01:41am,nan,nan,112,182,200,2.34,3.12,Faisal_Town
2021-03-17,04:11:46am,nan,nan,112,182,200,2.04,2.86,Faisal_Town
2021-03-17,04:21:51am,nan,nan,113,183,201,1.77,2.62,Faisal_Town
2021-03-17,04:31:57am,nan,nan,113,183,201,1.42,2.28,Faisal_Town
2021-03-17,04:42:02am,nan,nan,113,183,201,1.30,2.16,Faisal_Town
2021-03-17,04:52:07am,nan,nan,113,183,201,1.20,2.05,Faisal_Town
2021-03-17,05:02:12am,nan,nan,113,183,201,0.99,1.82,Faisal_Town
2021-03-17,05:12:18am,nan,nan,113,183,201,0.86,1.66,Faisal_Town
2021-03-17,05:22:23am,nan,nan,113,183,201,0.84,1.64,Faisal_Town
2021-03-17,05:32:28am,nan,nan,113,183,201,0.99,1.82,Faisal_Town
2021-03-17,05:42:33am,nan,nan,113,183,201,0.83,1.63,Faisal_Town
2021-03-17,05:52:47am,nan,nan,120,214,242,3.90,4.30,Faisal_Town
2021-03-17,06:02:52am,nan,nan,120,214,242,5.61,5.40,Faisal_Town
2021-03-17,06:12:57am,nan,nan,120,214,242,4.78,4.89,Faisal_Town
2021-03-17,06:23:03am,nan,nan,120,214,242,5.79,5.51,Faisal_Town
2021-03-17,06:33:08am,nan,nan,120,214,242,5.29,5.20,Faisal_Town
2021-03-17,06:43:13am,nan,nan,120,214,242,5.33,5.23,Faisal_Town
2021-03-17,06:53:18am,nan,nan,120,214,242,6.61,5.99,Faisal_Town
2021-03-17,07:13:24am,nan,nan,120,214,242,9.69,7.61,Faisal_Town
2021-03-17,07:23:29am,nan,nan,120,214,242,10.09,7.81,Faisal_Town
2021-03-17,07:33:34am,nan,nan,120,214,242,8.45,6.98,Faisal_Town
2021-03-17,07:43:40am,nan,nan,120,214,242,5.84,5.54,Faisal_Town
2021-03-17,07:53:45am,nan,nan,120,214,242,5.99,5.63,Faisal_Town
2021-03-17,08:03:50am,nan,nan,120,214,242,6.78,6.08,Faisal_Town
2021-03-17,08:23:56am,nan,nan,120,214,242,15.49,10.22,Faisal_Town
2021-03-17,08:44:01am,nan,nan,120,214,242,14.20,9.68,Faisal_Town
2021-03-17,08:54:06am,nan,nan,120,214,242,14.43,9.78,Faisal_Town
2021-03-17,09:04:12am,nan,nan,120,214,242,9.46,7.50,Faisal_Town
2021-03-17,09:14:17am,nan,nan,120,214,242,7.18,6.31,Faisal_Town
2021-03-17,09:44:23am,nan,nan,120,214,242,7.98,6.74,Faisal_Town
2021-03-17,01:04:40pm,nan,nan,33,53,69,3.90,4.30,Faisal_Town
2021-03-17,01:14:45pm,nan,nan,33,53,69,3.02,3.66,Faisal_Town
2021-03-17,01:24:51pm,nan,nan,33,53,69,1.97,2.80,Faisal_Town
2021-03-17,01:34:56pm,nan,nan,33,53,69,2.52,3.27,Faisal_Town
2021-03-17,01:45:01pm,nan,nan,33,53,69,2.97,3.62,Faisal_Town
2021-03-17,01:55:07pm,nan,nan,33,53,69,2.30,3.09,Faisal_Town
2021-03-17,02:05:12pm,nan,nan,33,53,69,2.84,3.52,Faisal_Town
2021-03-17,04:15:19pm,nan,nan,33,53,69,7.38,6.41,Faisal_Town
2021-03-17,04:22:39pm,nan,nan,31,50,68,4.42,4.65,Faisal_Town
2021-03-17,04:32:44pm,nan,nan,31,50,68,3.87,4.28,Faisal_Town
2021-03-17,04:42:49pm,nan,nan,31,50,68,3.68,4.14,Faisal_Town
2021-03-17,04:52:54pm,nan,nan,31,50,68,4.45,4.67,Faisal_Town
2021-03-17,05:23:05pm,nan,nan,31,50,68,3.35,3.91,Faisal_Town
2021-03-17,05:33:10pm,nan,nan,31,50,68,5.65,5.43,Faisal_Town
2021-03-17,06:32:16pm,nan,nan,30,48,64,18.20,11.31,Faisal_Town
2021-03-17,07:42:22pm,nan,nan,30,48,64,37.78,17.90,Faisal_Town
2021-03-17,08:11:37pm,nan,nan,54,89,101,4.63,4.79,Faisal_Town
2021-03-17,08:21:42pm,nan,nan,54,89,101,4.74,4.86,Faisal_Town
2021-03-17,08:31:48pm,nan,nan,54,89,101,4.05,4.40,Faisal_Town
2021-03-17,08:41:53pm,nan,nan,54,89,101,5.12,5.10,Faisal_Town
2021-03-17,08:51:58pm,nan,nan,54,89,101,3.90,4.30,Faisal_Town
2021-03-17,09:02:04pm,nan,nan,54,89,101,4.32,4.58,Faisal_Town
2021-03-17,09:12:09pm,nan,nan,54,89,101,5.57,5.38,Faisal_Town
2021-03-17,09:22:14pm,nan,nan,54,89,101,5.49,5.33,Faisal_Town
2021-03-17,09:32:19pm,nan,nan,54,89,101,5.75,5.49,Faisal_Town
2021-03-17,09:42:25pm,nan,nan,54,89,101,5.24,5.17,Faisal_Town
2021-03-17,09:52:30pm,nan,nan,54,89,101,4.35,4.60,Faisal_Town
2021-03-17,10:02:35pm,nan,nan,54,89,101,4.05,4.40,Faisal_Town
2021-03-17,10:12:41pm,nan,nan,54,89,101,5.45,5.30,Faisal_Town
2021-03-17,10:22:46pm,nan,nan,54,89,101,5.45,5.30,Faisal_Town
2021-03-17,10:32:51pm,nan,nan,54,89,101,7.03,6.22,Faisal_Town
2021-03-17,10:42:57pm,nan,nan,54,89,101,9.20,7.37,Faisal_Town
2021-03-17,10:53:02pm,nan,nan,54,89,101,13.53,9.39,Faisal_Town
2021-03-18,01:53:11am,nan,nan,1515,49684,77,5.84,5.54,Faisal_Town
2021-03-18,02:03:16am,nan,nan,1515,49684,77,5.28,5.20,Faisal_Town
2021-03-18,02:13:22am,nan,nan,1515,49684,77,4.70,4.83,Faisal_Town
2021-03-18,02:23:27am,nan,nan,1515,49684,77,4.49,4.69,Faisal_Town
2021-03-18,02:33:32am,nan,nan,1515,49684,77,4.35,4.60,Faisal_Town
2021-03-18,02:43:37am,nan,nan,1515,49684,77,5.24,5.17,Faisal_Town
2021-03-18,02:53:43am,nan,nan,1515,49684,77,5.79,5.51,Faisal_Town
2021-03-18,03:03:48am,nan,nan,1515,49684,77,4.22,4.51,Faisal_Town
2021-03-18,03:13:53am,nan,nan,1515,49684,77,3.72,4.17,Faisal_Town
2021-03-18,03:24:07am,nan,nan,114,201,223,3.90,4.30,Faisal_Town
2021-03-18,03:34:12am,nan,nan,114,201,223,3.84,4.26,Faisal_Town
2021-03-18,03:44:17am,nan,nan,114,201,223,3.03,3.67,Faisal_Town
2021-03-18,03:54:23am,nan,nan,114,201,223,2.67,3.39,Faisal_Town
2021-03-18,04:04:28am,nan,nan,114,201,223,2.67,3.39,Faisal_Town
2021-03-18,04:14:33am,nan,nan,114,201,223,2.73,3.44,Faisal_Town
2021-03-18,04:24:38am,nan,nan,114,201,223,2.27,3.06,Faisal_Town
2021-03-18,04:34:44am,nan,nan,114,201,223,2.25,3.04,Faisal_Town
2021-03-18,04:44:49am,nan,nan,114,201,223,2.18,2.98,Faisal_Town
2021-03-18,04:54:54am,nan,nan,114,201,223,2.11,2.92,Faisal_Town
2021-03-18,05:05:00am,nan,nan,114,201,223,1.72,2.57,Faisal_Town
2021-03-18,05:15:05am,nan,nan,114,201,223,2.06,2.88,Faisal_Town
2021-03-18,05:25:10am,nan,nan,114,201,223,2.48,3.24,Faisal_Town
2021-03-18,05:35:15am,nan,nan,114,201,223,4.29,4.56,Faisal_Town
