year,day_num,day,hours,AM,Temperature,Humidity,PM2.5,NOx,Location,Aqi,PM2.5_prev_1,PM2.5_prev_2,TimeStamp
2021,21,7,17,0,27.0,46.0,0,4.82,ModelTown,183,140,157,1981
2021,21,7,17,0,27.0,46.0,0,6.95,ModelTown,170,114,157,1981
2021,21,7,17,0,26.5,49.0,0,4.36,ModelTown,156,87,157,1981
2021,21,7,17,0,26.6,49.0,201,3.86,ModelTown,160,95,157,1981
2021,21,7,18,0,26.2,49.0,201,4.04,ModelTown,164,102,157,1982
2021,21,7,18,0,26.0,49.0,201,4.27,ModelTown,163,100,166,1982
2021,21,7,18,0,25.8,50.0,201,4.27,ModelTown,180,134,140,1982
2021,21,7,18,0,25.8,51.0,201,6.42,ModelTown,196,167,114,1982
2021,21,7,18,0,25.4,52.0,201,5.51,ModelTown,223,201,87,1982
2021,21,7,18,0,25.3,53.0,201,6.32,ModelTown,223,201,95,1982
2021,21,7,19,0,25.2,53.0,201,7.06,ModelTown,223,201,102,1983
2021,21,7,19,0,25.1,54.0,201,7.47,ModelTown,223,201,100,1983
2021,21,7,19,0,24.9,55.0,201,10.35,ModelTown,223,201,134,1983
2021,21,7,19,0,24.8,55.0,201,8.03,ModelTown,223,201,167,1983
2021,21,7,19,0,24.7,56.0,201,8.45,ModelTown,223,201,201,1983
2021,21,7,19,0,24.6,57.0,201,9.55,ModelTown,223,201,201,1983
2021,21,7,20,0,24.5,57.0,201,8.76,ModelTown,223,201,201,1984
2021,21,7,20,0,24.4,58.0,201,8.41,ModelTown,223,201,201,1984
2021,21,7,20,0,24.3,58.0,201,8.71,ModelTown,223,201,201,1984
2021,21,7,20,0,24.3,58.0,309,8.12,ModelTown,238,219,201,1984
2021,21,7,21,0,24.0,61.0,309,3.48,ModelTown,254,237,201,1985
2021,21,7,21,0,24.2,60.0,309,3.08,ModelTown,269,255,201,1985
2021,21,7,21,0,24.2,60.0,309,2.94,ModelTown,284,273,201,1985
2021,21,7,21,0,24.1,60.0,309,3.23,ModelTown,299,291,201,1985
2021,21,7,21,0,24.0,60.0,309,3.31,ModelTown,313,309,201,1985
2021,21,7,21,0,24.1,61.0,309,3.33,ModelTown,313,309,219,1985
2021,21,7,22,0,23.6,61.0,309,3.34,ModelTown,313,309,237,1986
2021,21,7,22,0,23.7,61.0,309,3.68,ModelTown,313,309,255,1986
2021,21,7,22,0,23.4,62.0,309,3.7,ModelTown,313,309,273,1986
2021,21,7,22,0,23.5,62.0,309,3.74,ModelTown,313,309,291,1986
2021,21,7,22,0,23.5,62.0,309,3.41,ModelTown,313,309,309,1986
2021,21,7,22,0,23.5,62.0,309,3.34,ModelTown,313,309,309,1986
2021,21,7,23,0,23.2,63.0,309,3.74,ModelTown,313,309,309,1987
2021,21,7,23,0,23.2,63.0,309,5.02,ModelTown,313,309,309,1987
2021,21,7,23,0,23.1,63.0,309,4.9,ModelTown,313,309,309,1987
2021,21,7,23,0,23.0,64.0,309,5.05,ModelTown,313,309,309,1987
2021,21,7,23,0,22.7,64.0,310,4.55,ModelTown,313,309,309,1987
2021,21,7,23,0,22.8,64.0,310,4.26,ModelTown,313,309,309,1987
2021,22,1,0,1,22.6,64.0,310,5.38,ModelTown,313,309,309,1988
2021,22,1,0,1,22.5,64.0,310,4.5,ModelTown,313,309,309,1988
2021,22,1,0,1,22.3,64.0,310,4.26,ModelTown,313,309,309,1988
2021,22,1,0,1,22.5,64.0,310,4.18,ModelTown,313,310,309,1988
2021,22,1,0,1,22.3,65.0,310,4.53,ModelTown,313,310,309,1988
2021,22,1,0,1,22.1,65.0,310,4.57,ModelTown,313,310,309,1988
2021,22,1,01,1,22.1,65.0,310,4.28,ModelTown,313,310,309,1989
2021,22,1,01,1,22.1,65.0,314,4.34,ModelTown,313,310,309,1989
2021,22,1,01,1,22.1,65.0,314,4.8,ModelTown,314,311,309,1989
2021,22,1,06,1,21.0,64.0,349,3.82,ModelTown,318,317,310,1994
2021,22,1,06,1,21.2,63.0,349,4.14,ModelTown,323,324,310,1994
2021,22,1,06,1,20.0,65.0,349,3.06,ModelTown,327,330,310,1994
2021,22,1,07,1,20.2,67.0,349,3.76,ModelTown,332,337,310,1995
2021,22,1,07,1,20.1,67.0,349,3.44,ModelTown,336,343,310,1995
2021,22,1,07,1,20.0,68.0,349,3.39,ModelTown,340,349,311,1995
2021,22,1,07,1,20.1,68.0,349,3.48,ModelTown,340,349,317,1995
2021,22,1,07,1,20.2,69.0,349,3.4,ModelTown,340,349,324,1995
2021,22,1,07,1,20.6,69.0,349,3.39,ModelTown,340,349,330,1995
2021,22,1,08,1,20.8,69.0,349,3.99,ModelTown,340,349,337,1996
2021,22,1,08,1,21.2,68.0,349,4.34,ModelTown,340,349,343,1996
2021,22,1,08,1,21.4,66.0,349,4.29,ModelTown,340,349,349,1996
2021,22,1,08,1,21.3,66.0,351,4.83,ModelTown,340,349,349,1996
2021,22,1,08,1,21.5,66.0,351,5.14,ModelTown,340,349,349,1996
2021,22,1,08,1,22.2,66.0,351,4.83,ModelTown,341,350,349,1996
2021,22,1,09,1,22.4,65.0,351,5.3,ModelTown,341,350,349,1997
2021,22,1,09,1,22.9,64.0,351,4.52,ModelTown,341,350,349,1997
2021,22,1,09,1,23.1,63.0,351,4.18,ModelTown,341,351,349,1997
2021,22,1,09,1,23.2,63.0,351,4.01,ModelTown,341,351,349,1997
2021,22,1,09,1,24.4,58.0,351,3.17,ModelTown,341,351,349,1997
2021,22,1,10,1,25.4,54.0,358,4.33,ModelTown,342,352,350,1998
2021,22,1,10,1,25.5,54.0,358,5.2,ModelTown,343,353,350,1998
2021,22,1,10,1,25.6,51.0,358,5.44,ModelTown,343,354,350,1998
2021,22,1,10,1,26.5,50.0,358,3.31,ModelTown,344,355,351,1998
2021,22,1,10,1,26.8,48.0,358,3.08,ModelTown,345,356,351,1998
2021,22,1,10,1,27.6,47.0,358,5.18,ModelTown,346,358,351,1998
2021,22,1,11,1,28.2,43.0,358,3.55,ModelTown,346,358,352,1999
2021,22,1,11,1,28.4,41.0,358,3.08,ModelTown,346,358,353,1999
2021,22,1,11,1,29.2,40.0,358,2.83,ModelTown,346,358,354,1999
2021,22,1,11,1,29.2,38.0,358,3.14,ModelTown,346,358,355,1999
2021,22,1,11,1,29.6,37.0,358,3.25,ModelTown,346,358,356,1999
2021,22,1,11,1,29.9,37.0,358,8.1,ModelTown,346,358,358,1999
2021,22,1,12,0,30.0,38.0,358,4.33,ModelTown,346,358,358,2000
2021,22,1,12,0,30.3,37.0,358,5.26,ModelTown,346,358,358,2000
2021,22,1,13,0,31.9,32.0,358,3.53,ModelTown,346,358,358,2001
2021,22,1,13,0,31.4,32.0,358,5.18,ModelTown,346,358,358,2001
2021,22,1,14,0,29.7,36.0,358,5.68,ModelTown,346,358,358,2002
2021,22,1,14,0,29.7,37.0,358,3.53,ModelTown,346,358,358,2002
2021,22,1,14,0,30.4,35.0,140,4.3,ModelTown,321,321,358,2002
2021,22,1,14,0,30.5,35.0,140,5.31,ModelTown,294,285,358,2002
2021,22,1,14,0,30.5,33.0,140,4.93,ModelTown,264,249,358,2002
2021,22,1,14,0,30.5,34.0,140,4.43,ModelTown,232,212,358,2002
2021,22,1,15,0,30.5,33.0,140,5.69,ModelTown,202,176,358,2003
2021,22,1,15,0,30.7,34.0,140,5.37,ModelTown,183,140,358,2003
2021,22,1,20,0,30.7,34.0,0,25.17,ModelTown,171,116,321,2008
2021,22,1,20,0,30.7,34.0,0,4.67,ModelTown,159,93,285,2008
2021,22,1,20,0,30.7,34.0,0,7.87,ModelTown,141,70,249,2008
2021,22,1,20,0,22.2,63.0,219,2.17,ModelTown,154,83,212,2008
2021,22,1,21,0,24.3,59.0,219,1.83,ModelTown,161,96,176,2009
2021,22,1,21,0,24.5,58.0,219,1.75,ModelTown,167,109,140,2009
2021,22,1,21,0,24.6,57.0,219,1.79,ModelTown,185,146,116,2009
2021,22,1,21,0,24.5,56.0,219,2.2,ModelTown,207,182,93,2009
2021,22,1,21,0,24.3,57.0,219,2.01,ModelTown,238,219,70,2009
2021,22,1,22,0,24.2,58.0,219,1.72,ModelTown,238,219,83,2010
2021,22,1,22,0,24.3,58.0,219,1.74,ModelTown,238,219,96,2010
2021,22,1,22,0,24.2,58.0,219,1.74,ModelTown,238,219,109,2010
2021,22,1,22,0,24.3,58.0,219,1.64,ModelTown,238,219,146,2010
2021,22,1,22,0,24.3,58.0,219,1.43,ModelTown,238,219,182,2010
2021,22,1,22,0,24.2,58.0,219,1.6,ModelTown,238,219,219,2010
2021,22,1,23,0,24.0,58.0,219,2.18,ModelTown,238,219,219,2011
2021,22,1,23,0,23.7,58.0,219,2.73,ModelTown,238,219,219,2011
2021,22,1,23,0,23.7,58.0,219,2.61,ModelTown,238,219,219,2011
2021,22,1,23,0,23.7,58.0,219,2.49,ModelTown,238,219,219,2011
2021,22,1,23,0,23.6,58.0,219,2.25,ModelTown,238,219,219,2011
2021,22,1,23,0,23.4,58.0,217,2.2,ModelTown,237,218,219,2011
2021,23,2,0,1,23.6,58.0,217,1.52,ModelTown,237,218,219,2012
2021,23,2,0,1,23.2,58.0,217,1.18,ModelTown,237,218,219,2012
2021,23,2,0,1,23.5,58.0,217,1.04,ModelTown,237,217,219,2012
2021,23,2,0,1,23.6,58.0,217,1.3,ModelTown,237,217,219,2012
2021,23,2,0,1,23.3,58.0,217,1.28,ModelTown,237,217,219,2012
2021,23,2,0,1,23.2,59.0,217,1.25,ModelTown,237,217,218,2012
2021,23,2,01,1,23.0,59.0,217,1.18,ModelTown,237,217,218,2013
2021,23,2,01,1,23.0,59.0,217,1.21,ModelTown,237,217,218,2013
2021,23,2,01,1,22.9,59.0,207,4.35,ModelTown,235,215,217,2013
2021,23,2,01,1,22.9,59.0,207,4.49,ModelTown,233,213,217,2013
2021,23,2,01,1,23.0,59.0,207,4.02,ModelTown,232,212,217,2013
2021,23,2,01,1,22.7,59.0,207,3.46,ModelTown,231,210,217,2013
2021,23,2,02,1,22.7,59.0,207,3.3,ModelTown,229,208,217,2014
2021,23,2,02,1,22.9,59.0,207,3.26,ModelTown,228,207,217,2014
2021,23,2,02,1,22.7,59.0,207,3.71,ModelTown,228,207,215,2014
2021,23,2,02,1,22.6,59.0,207,3.21,ModelTown,228,207,213,2014
2021,23,2,02,1,22.5,60.0,207,3.37,ModelTown,228,207,212,2014
2021,23,2,02,1,22.1,59.0,207,3.11,ModelTown,228,207,210,2014
2021,23,2,03,1,22.6,59.0,207,2.85,ModelTown,228,207,208,2015
2021,23,2,03,1,22.1,60.0,207,2.06,ModelTown,228,207,207,2015
2021,23,2,03,1,22.1,60.0,207,2.29,ModelTown,228,207,207,2015
2021,23,2,03,1,22.0,61.0,207,2.27,ModelTown,228,207,207,2015
2021,23,2,03,1,21.9,61.0,207,2.33,ModelTown,228,207,207,2015
2021,23,2,03,1,21.8,62.0,207,2.55,ModelTown,228,207,207,2015
2021,23,2,04,1,21.8,61.0,207,2.63,ModelTown,228,207,207,2016
2021,23,2,04,1,21.8,61.0,207,2.46,ModelTown,228,207,207,2016
2021,23,2,04,1,21.9,61.0,207,2.22,ModelTown,228,207,207,2016
2021,23,2,04,1,21.8,61.0,207,2.06,ModelTown,228,207,207,2016
2021,23,2,04,1,21.5,61.0,207,2.07,ModelTown,228,207,207,2016
2021,23,2,04,1,21.6,62.0,207,2.11,ModelTown,228,207,207,2016
2021,23,2,05,1,21.3,62.0,207,2.07,ModelTown,228,207,207,2017
2021,23,2,05,1,21.6,62.0,207,2.09,ModelTown,228,207,207,2017
2021,23,2,05,1,21.6,62.0,207,2.07,ModelTown,228,207,207,2017
2021,23,2,05,1,21.3,64.0,207,1.87,ModelTown,228,207,207,2017
2021,23,2,05,1,21.6,64.0,207,4.29,ModelTown,228,207,207,2017
2021,23,2,05,1,21.6,64.0,207,4.75,ModelTown,228,207,207,2017
2021,23,2,06,1,21.6,64.0,207,4.83,ModelTown,228,207,207,2018
2021,23,2,06,1,21.1,64.0,207,4.77,ModelTown,228,207,207,2018
2021,23,2,06,1,21.4,65.0,207,4.69,ModelTown,228,207,207,2018
2021,23,2,06,1,21.6,64.0,207,4.26,ModelTown,228,207,207,2018
2021,23,2,06,1,21.6,64.0,207,4.94,ModelTown,228,207,207,2018
2021,23,2,06,1,21.5,65.0,207,5.22,ModelTown,228,207,207,2018
2021,23,2,07,1,21.4,65.0,207,5.64,ModelTown,228,207,207,2019
2021,23,2,07,1,21.6,65.0,207,5.31,ModelTown,228,207,207,2019
2021,23,2,07,1,20.9,70.0,207,5.49,ModelTown,228,207,207,2019
2021,23,2,07,1,21.5,69.0,207,5.02,ModelTown,228,207,207,2019
2021,23,2,07,1,21.5,68.0,207,5.7,ModelTown,228,207,207,2019
2021,23,2,07,1,21.6,67.0,207,6.97,ModelTown,228,207,207,2019
2021,23,2,08,1,21.6,67.0,207,7.24,ModelTown,228,207,207,2020
2021,23,2,08,1,22.3,65.0,207,7.67,ModelTown,228,207,207,2020
2021,23,2,08,1,22.0,65.0,207,8.34,ModelTown,228,207,207,2020
2021,23,2,08,1,22.2,64.0,207,8.61,ModelTown,228,207,207,2020
2021,23,2,08,1,22.3,64.0,207,6.22,ModelTown,228,207,207,2020
2021,23,2,08,1,22.4,63.0,207,7.96,ModelTown,228,207,207,2020
2021,23,2,09,1,23.1,62.0,207,7.2,ModelTown,228,207,207,2021
2021,23,2,09,1,23.5,60.0,207,8.43,ModelTown,228,207,207,2021
2021,23,2,09,1,24.2,59.0,207,8.09,ModelTown,228,207,207,2021
2021,23,2,09,1,24.7,58.0,207,6.43,ModelTown,228,207,207,2021
2021,23,2,09,1,24.8,57.0,207,5.61,ModelTown,228,207,207,2021
2021,23,2,09,1,25.9,55.0,207,4.67,ModelTown,228,207,207,2021
2021,23,2,10,1,27.0,52.0,170,4.27,ModelTown,222,200,207,2022
2021,23,2,10,1,27.0,52.0,170,4.79,ModelTown,217,194,207,2022
2021,23,2,10,1,27.3,50.0,170,5.05,ModelTown,212,188,207,2022
2021,23,2,10,1,27.6,49.0,170,5.87,ModelTown,207,182,207,2022
2021,23,2,10,1,28.2,46.0,170,6.45,ModelTown,202,176,207,2022
2021,23,2,10,1,29.2,44.0,170,5.81,ModelTown,197,170,207,2022
2021,23,2,11,1,29.3,42.0,170,5.13,ModelTown,197,170,200,2023
2021,23,2,11,1,30.0,39.0,170,4.63,ModelTown,197,170,194,2023
2021,23,2,11,1,29.6,38.0,170,5.31,ModelTown,197,170,188,2023
2021,23,2,11,1,30.6,36.0,170,3.91,ModelTown,197,170,182,2023
2021,23,2,11,1,31.8,36.0,170,7.38,ModelTown,197,170,176,2023
2021,23,2,11,1,29.5,41.0,170,2.8,ModelTown,197,170,170,2023
2021,23,2,12,0,31.8,34.0,170,3.8,ModelTown,197,170,170,2024
2021,23,2,12,0,30.7,35.0,170,3.51,ModelTown,197,170,170,2024
2021,23,2,12,0,31.2,33.0,170,3.51,ModelTown,197,170,170,2024
2021,23,2,12,0,31.1,32.0,170,3.75,ModelTown,197,170,170,2024
2021,23,2,12,0,31.5,31.0,170,1.91,ModelTown,197,170,170,2024
2021,23,2,12,0,31.7,31.0,170,2.81,ModelTown,197,170,170,2024
2021,23,2,13,0,31.7,31.0,0,6.43,ModelTown,183,141,170,2025
2021,23,2,13,0,31.9,33.0,0,4.71,ModelTown,169,113,170,2025
2021,23,2,13,0,31.5,31.0,0,6.58,ModelTown,155,85,170,2025
2021,23,2,13,0,31.7,31.0,0,5.78,ModelTown,117,56,170,2025
2021,23,2,13,0,31.0,31.0,0,3.95,ModelTown,69,28,170,2025
2021,23,2,13,0,31.3,32.0,0,5.04,ModelTown,3,0,170,2025
2021,23,2,14,0,30.6,32.0,0,4.82,ModelTown,3,0,141,2026
2021,23,2,14,0,31.4,32.0,0,4.48,ModelTown,3,0,113,2026
2021,23,2,14,0,31.2,33.0,0,3.97,ModelTown,3,0,85,2026
2021,23,2,14,0,31.4,32.0,0,5.99,ModelTown,3,0,56,2026
2021,23,2,14,0,30.7,32.0,0,7.26,ModelTown,3,0,28,2026
2021,23,2,14,0,30.8,34.0,0,15.6,ModelTown,3,0,0,2026
2021,23,2,15,0,28.5,40.0,0,5.25,ModelTown,3,0,0,2027
2021,23,2,15,0,30.1,36.0,0,4.77,ModelTown,3,0,0,2027
2021,23,2,15,0,30.2,35.0,0,4.45,ModelTown,3,0,0,2027
2021,23,2,15,0,30.0,35.0,0,4.42,ModelTown,3,0,0,2027
2021,23,2,15,0,29.9,37.0,0,4.91,ModelTown,3,0,0,2027
2021,23,2,15,0,30.0,36.0,0,4.82,ModelTown,3,0,0,2027
2021,23,2,16,0,29.5,38.0,0,19.15,ModelTown,3,0,0,2028
2021,23,2,16,0,29.4,39.0,0,18.61,ModelTown,3,0,0,2028
2021,23,2,16,0,29.2,39.0,0,16.55,ModelTown,3,0,0,2028
2021,23,2,17,0,29.0,40.0,0,19.49,ModelTown,3,0,0,2029
2021,23,2,17,0,28.7,41.0,0,21.6,ModelTown,3,0,0,2029
2021,23,2,17,0,28.6,41.0,0,20.99,ModelTown,3,0,0,2029
2021,23,2,17,0,28.4,42.0,0,22.59,ModelTown,3,0,0,2029
2021,23,2,17,0,28.3,42.0,0,25.54,ModelTown,3,0,0,2029
2021,23,2,17,0,28.4,42.0,0,30.41,ModelTown,3,0,0,2029
2021,23,2,18,0,28.4,42.0,0,33.31,ModelTown,3,0,0,2030
2021,23,2,18,0,28.5,42.0,0,37.23,ModelTown,3,0,0,2030
2021,23,2,18,0,28.5,42.0,69,60.61,ModelTown,34,11,0,2030
2021,23,2,18,0,28.2,43.0,69,52.36,ModelTown,61,23,0,2030
2021,23,2,18,0,27.6,45.0,69,61.53,ModelTown,80,34,0,2030
2021,23,2,18,0,27.3,46.0,69,61.84,ModelTown,101,46,0,2030
2021,23,2,19,0,27.3,47.0,69,70.76,ModelTown,119,57,0,2031
2021,23,2,19,0,27.2,48.0,69,80.46,ModelTown,139,69,0,2031
2021,23,2,19,0,27.0,49.0,69,96.0,ModelTown,139,69,11,2031
2021,23,2,19,0,26.8,49.0,69,101.79,ModelTown,139,69,23,2031
2021,23,2,19,0,26.6,50.0,69,106.86,ModelTown,139,69,34,2031
2021,23,2,19,0,26.5,51.0,69,109.5,ModelTown,139,69,46,2031
2021,23,2,20,0,26.3,52.0,69,107.39,ModelTown,139,69,57,2032
2021,23,2,20,0,26.3,52.0,69,131.66,ModelTown,139,69,69,2032
2021,23,2,20,0,26.1,53.0,69,131.66,ModelTown,139,69,69,2032
2021,23,2,20,0,25.9,53.0,69,113.28,ModelTown,139,69,69,2032
2021,23,2,20,0,25.8,54.0,69,122.43,ModelTown,139,69,69,2032
2021,23,2,20,0,25.7,54.0,69,147.15,ModelTown,139,69,69,2032
2021,23,2,21,0,25.6,55.0,69,126.65,ModelTown,139,69,69,2033
2021,23,2,21,0,25.6,55.0,80,99.33,ModelTown,141,70,69,2033
2021,23,2,21,0,25.2,56.0,80,109.5,ModelTown,144,72,69,2033
2021,23,2,21,0,25.1,56.0,80,111.1,ModelTown,148,74,69,2033
2021,23,2,21,0,25.2,56.0,80,99.33,ModelTown,151,76,69,2033
2021,23,2,21,0,25.0,57.0,80,98.37,ModelTown,152,78,69,2033
2021,23,2,22,0,24.8,57.0,80,97.41,ModelTown,153,80,69,2034
2021,23,2,22,0,24.8,57.0,80,101.79,ModelTown,153,80,70,2034
2021,23,2,22,0,24.7,57.0,80,87.9,ModelTown,153,80,72,2034
2021,23,2,22,0,24.6,58.0,80,85.35,ModelTown,153,80,74,2034
2021,23,2,22,0,24.3,59.0,153,4.33,ModelTown,159,92,76,2034
2021,23,2,23,0,24.3,59.0,153,4.23,ModelTown,165,104,78,2035
2021,23,2,23,0,23.9,59.0,153,4.29,ModelTown,171,116,80,2035
2021,23,2,23,0,24.3,58.0,153,3.38,ModelTown,177,128,80,2035
2021,23,2,23,0,24.2,58.0,153,3.26,ModelTown,183,140,80,2035
2021,23,2,23,0,24.2,58.0,153,3.05,ModelTown,189,153,80,2035
2021,23,2,23,0,23.9,58.0,153,3.28,ModelTown,189,153,92,2035
2021,24,3,0,1,24.0,58.0,153,3.18,ModelTown,189,153,104,2036
2021,24,3,0,1,23.8,58.0,153,2.66,ModelTown,189,153,116,2036
2021,24,3,0,1,23.7,59.0,153,2.24,ModelTown,189,153,128,2036
2021,24,3,0,1,23.4,59.0,153,2.15,ModelTown,189,153,140,2036
2021,24,3,0,1,23.5,59.0,153,2.1,ModelTown,189,153,153,2036
2021,24,3,0,1,23.5,59.0,153,2.27,ModelTown,189,153,153,2036
2021,24,3,01,1,23.4,59.0,153,2.2,ModelTown,189,153,153,2037
2021,24,3,01,1,22.9,59.0,153,2.11,ModelTown,189,153,153,2037
2021,24,3,01,1,23.2,59.0,153,2.04,ModelTown,189,153,153,2037
2021,24,3,01,1,22.9,59.0,153,1.78,ModelTown,189,153,153,2037
2021,24,3,01,1,22.8,59.0,153,2.03,ModelTown,189,153,153,2037
2021,24,3,01,1,22.9,59.0,153,2.14,ModelTown,189,153,153,2037
2021,24,3,02,1,22.7,59.0,153,2.52,ModelTown,189,153,153,2038
2021,24,3,02,1,22.3,59.0,153,2.44,ModelTown,189,153,153,2038
2021,24,3,02,1,22.3,60.0,153,2.49,ModelTown,189,153,153,2038
2021,24,3,02,1,22.3,60.0,153,2.33,ModelTown,189,153,153,2038
2021,24,3,02,1,22.2,59.0,153,2.29,ModelTown,189,153,153,2038
2021,24,3,02,1,22.4,59.0,153,2.74,ModelTown,189,153,153,2038
2021,24,3,03,1,22.0,59.0,153,2.73,ModelTown,189,153,153,2039
2021,24,3,03,1,22.1,59.0,200,4.3,ModelTown,192,160,153,2039
2021,24,3,03,1,22.1,59.0,200,4.79,ModelTown,196,168,153,2039
2021,24,3,03,1,21.9,59.0,200,4.58,ModelTown,202,176,153,2039
2021,24,3,03,1,21.9,59.0,200,4.35,ModelTown,209,184,153,2039
2021,24,3,03,1,21.6,60.0,200,3.85,ModelTown,215,192,153,2039
2021,24,3,04,1,21.7,59.0,200,3.5,ModelTown,222,200,153,2040
2021,24,3,04,1,21.5,59.0,200,3.63,ModelTown,222,200,160,2040
2021,24,3,04,1,21.6,59.0,200,3.36,ModelTown,222,200,168,2040
2021,24,3,04,1,21.7,58.0,200,3.11,ModelTown,222,200,176,2040
2021,24,3,04,1,21.6,58.0,200,3.08,ModelTown,222,200,184,2040
2021,24,3,04,1,21.4,58.0,200,3.15,ModelTown,222,200,192,2040
2021,24,3,05,1,21.5,58.0,200,3.28,ModelTown,222,200,200,2041
2021,24,3,05,1,21.3,58.0,200,4.02,ModelTown,222,200,200,2041
2021,24,3,05,1,21.0,59.0,200,3.83,ModelTown,222,200,200,2041
2021,24,3,05,1,21.2,59.0,200,3.71,ModelTown,222,200,200,2041
2021,24,3,05,1,21.0,59.0,200,3.48,ModelTown,222,200,200,2041
2021,24,3,05,1,20.9,60.0,200,3.73,ModelTown,222,200,200,2041
2021,24,3,06,1,20.9,60.0,200,3.23,ModelTown,222,200,200,2042
2021,24,3,06,1,20.7,61.0,200,3.39,ModelTown,222,200,200,2042
2021,24,3,06,1,20.9,61.0,200,3.37,ModelTown,222,200,200,2042
2021,24,3,06,1,20.9,61.0,200,3.39,ModelTown,222,200,200,2042
2021,24,3,06,1,20.9,61.0,200,3.01,ModelTown,222,200,200,2042
2021,24,3,06,1,20.7,61.0,200,3.03,ModelTown,222,200,200,2042
2021,24,3,07,1,20.7,61.0,200,2.63,ModelTown,222,200,200,2043
2021,24,3,07,1,20.6,61.0,200,2.24,ModelTown,222,200,200,2043
2021,24,3,07,1,21.0,59.0,200,3.08,ModelTown,222,200,200,2043
2021,24,3,07,1,21.3,58.0,219,4.35,ModelTown,225,203,200,2043
2021,24,3,07,1,21.3,58.0,219,5.61,ModelTown,227,206,200,2043
2021,24,3,07,1,21.8,57.0,219,5.47,ModelTown,230,209,200,2043
2021,24,3,08,1,22.2,56.0,219,8.51,ModelTown,232,212,200,2044
2021,24,3,08,1,22.9,54.0,219,7.68,ModelTown,235,215,200,2044
2021,24,3,08,1,23.1,53.0,219,6.61,ModelTown,238,219,200,2044
2021,24,3,08,1,23.9,51.0,219,5.44,ModelTown,238,219,203,2044
2021,24,3,08,1,24.3,50.0,219,4.12,ModelTown,238,219,206,2044
2021,24,3,08,1,24.9,49.0,219,4.86,ModelTown,238,219,209,2044
2021,24,3,09,1,25.4,48.0,219,4.21,ModelTown,238,219,212,2045
2021,24,3,09,1,26.0,48.0,219,3.79,ModelTown,238,219,215,2045
2021,24,3,09,1,26.4,46.0,219,3.37,ModelTown,238,219,219,2045
2021,24,3,09,1,26.5,45.0,219,4.6,ModelTown,238,219,219,2045
2021,24,3,10,1,27.0,44.0,219,5.98,ModelTown,238,219,219,2046
2021,24,3,11,1,29.3,41.0,219,5.58,ModelTown,238,219,219,2047
2021,24,3,11,1,31.6,36.0,219,3.38,ModelTown,238,219,219,2047
2021,24,3,11,1,31.3,32.0,219,2.41,ModelTown,238,219,219,2047
2021,24,3,11,1,32.3,32.0,219,3.02,ModelTown,238,219,219,2047
2021,24,3,11,1,32.3,32.0,153,7.08,ModelTown,229,208,219,2047
2021,24,3,11,1,32.3,32.0,172,4.62,ModelTown,222,200,219,2047
2021,24,3,11,1,32.3,32.0,0,4.91,ModelTown,194,163,219,2047
2021,24,3,12,0,32.4,32.0,134,6.55,ModelTown,187,149,219,2048
2021,24,3,12,0,31.7,32.0,134,4.28,ModelTown,180,135,219,2048
2021,24,3,12,0,32.1,31.0,134,3.89,ModelTown,173,121,219,2048
2021,24,3,12,0,32.6,30.0,134,4.23,ModelTown,172,118,208,2048
2021,24,3,12,0,32.6,31.0,134,4.76,ModelTown,168,111,200,2048
2021,24,3,13,0,32.3,30.0,134,3.14,ModelTown,180,134,163,2049
2021,24,3,13,0,32.6,28.0,134,4.49,ModelTown,180,134,149,2049
2021,24,3,13,0,32.1,30.0,134,5.35,ModelTown,180,134,135,2049
2021,24,3,13,0,32.2,31.0,134,4.34,ModelTown,180,134,121,2049
2021,24,3,13,0,32.2,31.0,134,5.26,ModelTown,180,134,118,2049
2021,24,3,13,0,32.8,31.0,134,3.4,ModelTown,180,134,111,2049
2021,24,3,14,0,33.0,26.0,134,4.49,ModelTown,180,134,134,2050
2021,24,3,14,0,32.9,28.0,134,3.22,ModelTown,180,134,134,2050
2021,24,3,14,0,33.2,25.0,134,3.75,ModelTown,180,134,134,2050
2021,24,3,14,0,33.4,26.0,134,2.55,ModelTown,180,134,134,2050
2021,24,3,14,0,33.0,24.0,134,3.49,ModelTown,180,134,134,2050
2021,24,3,14,0,33.3,25.0,144,2.92,ModelTown,180,135,134,2050
2021,24,3,15,0,33.0,25.0,144,4.47,ModelTown,181,137,134,2051
2021,24,3,15,0,32.4,27.0,144,4.44,ModelTown,182,139,134,2051
2021,24,3,15,0,32.6,27.0,144,3.89,ModelTown,183,140,134,2051
2021,24,3,15,0,32.8,27.0,144,5.47,ModelTown,184,142,134,2051
2021,24,3,15,0,32.1,27.0,144,4.49,ModelTown,185,144,134,2051
2021,24,3,15,0,32.3,27.0,144,4.21,ModelTown,185,144,135,2051
2021,24,3,16,0,32.3,27.0,144,4.34,ModelTown,185,144,137,2052
2021,24,3,16,0,32.1,28.0,144,4.36,ModelTown,185,144,139,2052
2021,24,3,16,0,31.5,30.0,103,4.3,ModelTown,181,137,140,2052
2021,24,3,16,0,31.5,30.0,103,7.56,ModelTown,178,130,142,2052
2021,24,3,16,0,31.2,31.0,103,6.23,ModelTown,174,123,144,2052
2021,24,3,16,0,30.9,31.0,103,6.51,ModelTown,171,116,144,2052
2021,24,3,17,0,30.6,31.0,103,7.85,ModelTown,167,109,144,2053
